Stylz,116 Fulton Street,,New York,NY,10038,78-47,Shopping,S-Apparel: Men's & Women's,40.7098786,-74.0073379
Radio Shack,114 Fulton Street,,New York,NY,10038,78-47,Shopping,S-Computers & Electronics,40.7098452,-74.0074015
Starbucks Coffee,130 Fulton Street,,New York,NY,,79-1,Casual Eating & Takeout,F-Coffeehouse,40.7102188,-74.0080711
Bank of America ATM,130 Fulton Street,,New York,NY,10038,79-1,Personal and Professional Services,P-Banks and Check Cashing,40.7102188,-74.0080711
Nassau Fulton Optical,87 Nassau Street,,New York,NY,10038,79-1,Shopping,S-Glasses & Sunglasses,40.7101444,-74.0079768
General Nutrition Center,134-136 Fulton Street,,New York,NY,10038,79-1,Shopping,S-Nutrition & Health,40.7103454,-74.0081849
Au Hair,29 John Street,Lower Level,New York,NY,10038,79-10,Personal and Professional Services,P-Hair Salon & Barber Shop,40.7097564,-74.0085028
Duane Reade,17 John Street,,New York,NY,10038,79-10,Shopping,S-Drugstores,40.710034,-74.008657
Uma Newsstand,17 John Street,,New York,NY,10038,79-10,Personal and Professional Services,P-Newsstands,40.710034,-74.008657
John Street Bar & Grill,17 John Street,Lower Level,New York,NY,10038,79-10,Nightlife,N-Bar,40.710034,-74.008657
Les Halles Downtown,15 John Street,,New York,NY,10038,79-14,Full Service Dining,F-French,40.7100312,-74.00874519999999
Wendy's,85 Nassau Street,,New York,NY,10038,79-2,Casual Eating & Takeout,F-Fast Food,40.7101293,-74.0081503
K.C. Barber Shop,144 Fulton Street,,New York,NY,10038,79-25,Personal and Professional Services,P-Hair Salon & Barber Shop,40.71039880000001,-74.008568
Wagner Tailoring & Alterations-Booth,144 Fulton Street,2nd Floor,New York,NY,10038,79-25,Personal and Professional Services,P-Tailoring,40.71039880000001,-74.008568
The Essences Beauty Salon,144 Fulton Street,3rd Floor,New York,NY,10038,79-25,Personal and Professional Services,P-Hair Salon & Barber Shop,40.71039880000001,-74.008568
Nail & Wax,144 Fulton Street,,New York,NY,10038,79-25,Personal and Professional Services,P-Nail Salon,40.71039880000001,-74.008568
Baba Gift,144 Fulton Street,Booth 1,New York,NY,10038,79-25,Shopping,S-Variety & Discount Stores,40.71039880000001,-74.008568
Cafe Tomato,142 Fulton Street,,New York,NY,10038,79-26,Casual Eating & Takeout,F-Deli,40.71035699999999,-74.0084865
Caruso's Pizza and Pasta,140 Fulton Street,,New York,NY,10038,79-27,Casual Eating & Takeout,F-Pizza,40.71031,-74.0084159
Solution Beauty Source,138 Fulton Street,,New York,NY,10038,79-28,Shopping,S-Beauty & Fragrances,40.7103154,-74.0082968
New York & Co.,83 Nassau Street,,New York,NY,10038,79-3,Shopping,S-Apparel: Women's,40.7100807,-74.0082006
De Janeiro Too,75 Nassau Street,,New York,NY,10038,79-4,Shopping,S-Apparel: Women's,40.7098813,-74.0084069
Eye To Eye Vision Center,79 Nassau Street,,New York,NY,10038,79-4,Shopping,S-Glasses & Sunglasses,40.709971,-74.0080475
Spring Thyme Wellness Spa,75 Nassau Street,,New York,NY,10038,79-4,Personal and Professional Services,P-Spa,40.7098813,-74.0084069
La Mode Cleaners,75 Nassau Street,,New York,NY,10038,79-4,Personal and Professional Services,P-Dry Cleaning,40.7098813,-74.0084069
The Diner,75 Nassau Street,,New York,NY,10038,79-6,Full Service Dining,F-Diner,40.7098813,-74.0084069
Nassau Jewelry,75 Nassau Street,,New York,NY,10038,79-6,Shopping,S-Jeweler,40.7098813,-74.0084069
Max Cleaners,29 John Street,,New York,NY,10038,79-7503,Personal and Professional Services,P-Dry Cleaning,40.7097564,-74.0085028
Evelyn's Chocolates,29 John Street,,New York,NY,10038,79-7503,Shopping,S-Candy & Chocolate,40.7097564,-74.0085028
Alex Tailor Shop,29 John Street,,New York,NY,10038,79-7503,Personal and Professional Services,P-Tailoring,40.7097564,-74.0085028
My Convenience,29 John Street,,New York,NY,10038,79-7503,Personal and Professional Services,P-Newsstands,40.7097564,-74.0085028
Yung Nail Salon,29 John Street,Lower Level,New York,NY,10038,79-8,Personal and Professional Services,P-Nail Salon,40.7097564,-74.0085028
Blimpie,69 Nassau Street,,New York,NY,10038,79-8,Casual Eating & Takeout,F-Fast Food,40.7095328,-74.0084222
Energy Kitchen,71 Nassau Street,,New York,NY,10038,79-8,Casual Eating & Takeout,F-Health,40.7097671,-74.00832489999999
Starbucks Coffee,195 Broadway,,New York,NY,10007,80-1,Casual Eating & Takeout,F-Coffeehouse,40.71109999999999,-74.0093
Liquid Assets at the Millenium Hilton Hotel,55 Church Street,,New York,NY,10007,80-4,Nightlife,N-Bar,40.7111645,-74.0103467
Church & Dey Restaurant,Millenium Hilton Hotel,"55 Church Street, Floor 3",New York,NY,10007,80-4,Full Service Dining,F-American,40.711251,-74.0102962
US Post Office-Church Street Station,90 Church Street,,New York,NY,10007,86-1,Community Resources,C-Post Office,40.7127235,-74.0106567
New York Sports Club,217 Broadway,,New York,NY,10007,88-1,Personal and Professional Services,P-Athletic Clubs/Fitness,40.7116698,-74.00874189999999
AT&T,217 Broadway,,New York,NY,10007,88-1,Shopping,S-Cellular Phones,40.7116698,-74.00874189999999
Staples,217 Broadway,,New York,NY,10007,88-1,Shopping,S-Office Supplies & Equipment,40.7116698,-74.00874189999999
Travelex Currency Services Inc.,28 Vesey Street,,New York,NY,10007,88-10,Visitor Services,V-Currency Exchange,40.7121386,-74.0098201
Jean Louis David Salon,30 Vesey Street,,New York,NY,10007,88-10,Personal and Professional Services,P-Hair Salon & Barber Shop,40.7121501,-74.0098273
Renaissance Fine Jewelers II,225 Broadway,,New York,NY,10007,88-18,Shopping,S-Jeweler,40.7119222,-74.0084459
PrintFacility.com,225 Broadway,Suite 300,New York,NY,10007,88-18,Personal and Professional Services,P-Copy and Printing Services,40.7119222,-74.0084459
Quality Duplicating Services,225 Broadway,,New York,NY,10007,88-18,Personal and Professional Services,P-Copy and Printing Services,40.7119222,-74.0084459
Illusions of Broadway,225 Broadway,,New York,NY,10007,88-18,Shopping,S-Apparel: Women's,40.7119222,-74.0084459
FedEx Office,4 Barclay Street,,New York,NY,10007,88-18,Personal and Professional Services,P-Packaging/Shipping,40.7121336,-74.0086942
Continental Shoe Repair,225 Broadway,,New York,NY,10007,88-18,Personal and Professional Services,P-Shoe Repair/Shine,40.7119222,-74.0084459
Oliva Gourmet,225 Broadway,,New York,NY,10007,88-18,Casual Eating & Takeout,F-Deli,40.7119222,-74.0084459
Naturally Delicious,6 Barclay Street,,New York,NY,10007,88-18,Casual Eating & Takeout,F-Health,40.7122441,-74.0091664
Cohen's Fashion Optical,225 Broadway,,New York,NY,10007,88-18,Shopping,S-Glasses & Sunglasses,40.7119222,-74.0084459
Smoke Shop,20 Vesey Street,,New York,NY,10007,88-5,Shopping,S-Cigars,40.7120459,-74.0095149
Stage Door Deli,26 Vesey Street,,New York,NY,10007,88-8,Casual Eating & Takeout,F-Deli,40.7121084,-74.00969549999999
The Pilatium,139 Fulton Street,Suite 309,New York,NY,10038,89-1,Personal and Professional Services,P-Athletic Clubs/Fitness,40.7104617,-74.0077673
Tansey Tang Cultured Pearl Jewelry and Asian Gifts,99A Nassau Street,,New York,NY,10038,89-1,Shopping,S-Jeweler,40.7104929,-74.0077594
Fine Leather Collection,99 Nassau Street,,New York,NY,10038,89-1,Shopping,S-Leather & Luggage,40.7104929,-74.0077594
Perfect Eyes Thread Salon,97 Nassau Street,,New York,NY,10038,89-1,Personal and Professional Services,P-Eyebrows,40.710546,-74.0076194
Designer Promise,93 Nassau Street,,New York,NY,10038,89-1,Shopping,S-Apparel: Women's,40.7105774,-74.00779010000001
Chase Bank,214 Broadway,,New York,NY,10038,89-1,Personal and Professional Services,P-Banks and Check Cashing,40.7109087,-74.0088497
Majestic Beauty Salon,30 Ann Street,,New York,NY,10038,89-1,Personal and Professional Services,P-Hair Salon & Barber Shop,40.7106473,-74.0076802
Solomon Cleaners,30 Ann Street,,New York,NY,10038,89-1,Personal and Professional Services,P-Dry Cleaning,40.7106473,-74.0076802
Uriel Shoe Repair,30 Ann Street,,New York,NY,10038,89-1,Personal and Professional Services,P-Shoe Repair/Shine,40.7106473,-74.0076802
metro PCS,99 Nassau Street,,New York,NY,10038,89-1,Shopping,S-Cellular Phones,40.7104929,-74.0077594
Fusion Wireless,99 Nassau Street,,New York,NY,10038,89-1,Shopping,S-Cellular Phones,40.7104929,-74.0077594
Dunkin Donuts,139 Fulton Street,,New York,NY,10038,89-1,Casual Eating & Takeout,F-Fast Food,40.7104617,-74.0077673
Duane Reade,147 Fulton Street,,New York,NY,10038,89-12,Shopping,S-Drugstores,40.7106433,-74.0082444
Au Bon Pain,222 Broadway,,New York,NY,10007,89-12,Casual Eating & Takeout,F-Cafe & Eatery,40.7108839,-74.0083897
"Eyebrow Threading Salon, Inc.",141 Fulton Street,3rd Floor,New York,NY,10038,89-2,Personal and Professional Services,P-Eyebrows,40.7105419,-74.0079008
Sophie's Cuban Cuisine,141 Fulton Street,,New York,NY,10038,89-2,Casual Eating & Takeout,F-Caribbean,40.7105419,-74.0079008
Mr. Closeout,145 Fulton Street,,New York,NY,10038,89-3,Shopping,S-Beauty & Fragrances,40.710648,-74.0079949
Popeye's Chicken & Biscuits,143 Fulton Street,,New York,NY,10038,89-3,Casual Eating & Takeout,F-Fast Food,40.7106393,-74.00797109999999
Lucille Roberts,143 Fulton Street,2nd Floor,New York,NY,10038,89-3,Personal and Professional Services,P-Athletic Clubs/Fitness,40.7106393,-74.00797109999999
Weinstein & Holtzman Hardware,29 Park Row,,New York,NY,10038,90-10,Personal and Professional Services,P-Hardware & Locksmiths,40.7113385,-74.0073373
J&R Music and Computer World,31 Park Row,,New York,NY,10038,90-11,Shopping,S-Computers & Electronics,40.7115513,-74.0072959
GS Smokers Inc.,1 Beekman Street,,New York,NY,10038,90-13,Shopping,S-Cigars,40.7114791,-74.0069766
Penguini Men's Wear,105 Nassau Street,,New York,NY,10038,90-18,Shopping,S-Apparel: Men's,40.7107548,-74.0074472
H & M Art Gallery of Downtown,105 Nassau Street,,New York,NY,10038,90-20,Shopping,"S-Framing, Posters & Art Supplies",40.7107548,-74.0074472
Sandwich House,17 Ann Street,,New York,NY,10038,90-23,Casual Eating & Takeout,F-Italian,40.7110027,-74.0077002
Pita Express,15 Ann Street,,New York,NY,10038,90-24,Casual Eating & Takeout,F-Kosher,40.7110299,-74.0077811
J&R Office and Computer World,15 Park Row,,New York,NY,10038,90-4,Shopping,S-Office Supplies & Equipment,40.7111576,-74.0078405
Duval International Furniture Gallery,111 Fulton Street,,New York,NY,10038,91-1,Shopping,S-Home Furnishings & Decor,40.7099264,-74.0065609
Circa NY,111 Fulton Street,,New York,NY,10038,91-1,Casual Eating & Takeout,F-Kosher,40.7099264,-74.0065609
Shoetrician Shoe Repair,123 Fulton Street,,New York,NY,10038,91-10,Personal and Professional Services,P-Shoe Repair/Shine,40.7101833,-74.0070836
Styling Haircutters,123 Fulton Street,,New York,NY,10038,91-10,Personal and Professional Services,P-Hair Salon & Barber Shop,40.7101833,-74.0070836
Papaya,125 Fulton Street,2nd Floor,New York,NY,10038,91-11,Personal and Professional Services,P-Spa,40.7102247,-74.0071533
CVS,129 Fulton Street,,New York,NY,10038,91-13,Shopping,S-Drugstores,40.7102655,-74.0073925
Strawberry,115 Fulton Street,,New York,NY,10038,91-7,Shopping,S-Apparel: Women's,40.7099963,-74.0066903
Bolton's,115 Fulton Street,,New York,NY,10038,91-7,Shopping,S-Apparel: Women's,40.7099963,-74.0066903
Chipotle,111 Fulton Street,,New York,NY,10001,91-7502,Casual Eating & Takeout,F-Mexican,40.7099264,-74.0065609
Spring Nail Spa N.Y.,119 Fulton Street,,New York,NY,10038,91-8,Personal and Professional Services,P-Nail Salon,40.7101052,-74.0069297
American Stamp,121 Fulton Street,2nd Floor,New York,NY,10038,91-9,Shopping,S-Office Supplies & Equipment,40.7101432,-74.0070013
Cables & Chips Inc.,121 Fulton Street,4th Floor,New York,NY,10038,91-9,Shopping,S-Computers & Electronics,40.7101432,-74.0070013
Nova Offset Corp.,47 Ann Street,,New York,NY,10038,92-17,Personal and Professional Services,P-Copy and Printing Services,40.7104705,-74.00680659999999
Abacus Federal Savings Bank,116 Nassau Street,,New York,NY,10038,92-24,Personal and Professional Services,P-Banks and Check Cashing,40.71074,-74.0070325
Nassau Bar,118 Nassau Street,,New York,NY,10038,92-26,Nightlife,N-Bar,40.7107613,-74.0068531
Flight Club NY,120 Nassau Street,,New York,NY,10038,92-27,Shopping,S-Shoes: Men's & Women's,40.7107621,-74.006756
Prato Men's Wear,122 Nassau Street,,New York,NY,10038,92-28,Shopping,S-Apparel: Men's,40.7108429,-74.0067669
The Happy Foot Shoe Store,124 Nassau Street,,New York,NY,10038,92-29,Shopping,S-Shoes: Men's & Women's,40.7108896,-74.00673669999999
Downtown Pharmacy,165 William Street,,New York,NY,10038,92-3,Shopping,S-Drugstores,40.71026820000001,-74.0059811
Omega Jewelers,132 Nassau Street,,New York,NY,10038,92-30,Shopping,S-Jeweler,40.7110195,-74.0065631
Dunkin Donuts,132 Nassau Street,,New York,NY,10038,92-30,Casual Eating & Takeout,F-Fast Food,40.7110195,-74.0065631
The Beekman Pub,15-17 Beekman Street,,New York,NY,10038,92-30,Full Service Dining,F-Restaurant & Bar,40.7109286,-74.0062962
Petland Discount,132 Nassau Street,,New York,NY,10038,92-30,Shopping,"S-Pet Stores, Supplies & Services",40.7110195,-74.0065631
The Silk Shop,132 Nassau Street,,New York,NY,10038,92-30,Shopping,S-Apparel: Women's,40.7110195,-74.0065631
Thriftway Beekman Pharmacy,19 Beekman Street,,New York,NY,10038,92-32,Shopping,S-Drugstores,40.7107602,-74.0063129
Lot-Less Closeouts,95 Fulton Street,,New York,NY,10038,93-1,Shopping,S-Variety & Discount Stores,40.7094535,-74.0058998
Royal Barber Shop,95 Fulton Street,Subway,New York,NY,,93-1,Personal and Professional Services,P-Hair Salon & Barber Shop,40.7094535,-74.0058998
Cafe Seaport,150 William Street,,New York,NY,10038,93-1,Casual Eating & Takeout,F-Deli,40.7095328,-74.0057846
Pride Optical,150 William Street,,New York,NY,10038,93-1,Shopping,S-Glasses & Sunglasses,40.7095328,-74.0057846
Rosella's Pizza,164 William Street,,New York,NY,10038,93-24,Casual Eating & Takeout,F-Italian,40.7100617,-74.00561379999999
Dante's Gourmet Foods,166 William Street,,New York,NY,10038,93-25,Casual Eating & Takeout,F-Deli,40.7101841,-74.0056597
Panini & Company,168 William Street,,New York,NY,10038,93-26,Casual Eating & Takeout,F-Cafe & Eatery,40.7102537,-74.00562
Battery Gardens,Inside Battery Park,(across from 17 State Street),New York,NY,10004,Battery Park,Full Service Dining,F-Continental,40.7033758,-74.0138065
Lower Manhattan Cultural Council,125 Maiden Lane,2nd Floor,New York,NY,10038,,,,40.7066092,-74.0062499
Downtown Hair Studio,49 Madison St,,New York,NY,,,,,40.7122036,-73.9983068
Seaport Podiatry,122 Fulton Street,3rd Floor,New York,NY,,,,,40.7099626,-74.00763239999999
"Primary Consulting Services, Ltd.",132 Nassau Street,Suite 1320,New York,NY,,,Personal and Professional Services,P-Computer Services,40.7110195,-74.0065631
Plaza Cafe And Catering Inc,83 Maiden Lane,Suite 1300,New York,NY,,,,,40.7075142,-74.00733199999999
Tbta Battery Park Garage,70 Greenwich Street,,New York,NY,,,,,40.7074243,-74.01430340000002
Picnick,Battery Park,,New York,NY,10004,,Casual Eating & Takeout,F-American,40.7032775,-74.0170279
Lower Manhattan Construction Command Center,1 Liberty Plaza,20th Floor,New York,NY,10006,,,,40.709722,-74.011389
Candy's Quality Cleaners,57 Murray Street,,New York,NY,10007,,,,40.7144217,-74.009644
